status,content_class,sitemap,source_url,resolved_url,canonical_url,wordpress_id,last_modified,title,text_chars,headings,images,embeds,downloads,internal_links,external_links,warnings,error
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/live-your-best-life-pm/,https://www.ccf.org.ph/message/live-your-best-life-pm/,https://www.ccf.org.ph/message/live-your-best-life-pm/,27417,2023-10-28T19:46:42+00:00,Live Your Best Life - PM - Christ's Commission Fellowship,326,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/living-hope-overcomes-fear-am-runthrough/,https://www.ccf.org.ph/message/living-hope-overcomes-fear-am-runthrough/,https://www.ccf.org.ph/message/living-hope-overcomes-fear-am-runthrough/,26389,2021-06-22T11:44:54+00:00,Living Hope Overcomes Fear - AM - Runthrough - Christ's Commission Fellowship,124,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/living-hope-overcomes-fear-pm-runthrough/,https://www.ccf.org.ph/message/living-hope-overcomes-fear-pm-runthrough/,https://www.ccf.org.ph/message/living-hope-overcomes-fear-pm-runthrough/,26390,2021-06-22T11:46:03+00:00,Living Hope Overcomes Fear - PM - Runthrough - Christ's Commission Fellowship,124,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/living-the-intentional-life-runthrough/,https://www.ccf.org.ph/message/living-the-intentional-life-runthrough/,https://www.ccf.org.ph/message/living-the-intentional-life-runthrough/,32058,2024-02-01T08:08:39+00:00,Living The Intentional Life - Runthrough - Christ's Commission Fellowship,435,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/living-the-intentional-life/,https://www.ccf.org.ph/message/living-the-intentional-life/,https://www.ccf.org.ph/message/living-the-intentional-life/,31963,2024-01-30T06:43:17+00:00,Living The Intentional Life - Christ's Commission Fellowship,389,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/looking-forward-to-glory-am-runthrough/,https://www.ccf.org.ph/message/looking-forward-to-glory-am-runthrough/,https://www.ccf.org.ph/message/looking-forward-to-glory-am-runthrough/,28814,2023-11-04T00:36:41+00:00,Looking Forward To Glory - AM - Runthrough - Christ's Commission Fellowship,303,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/looking-forward-to-glory-am/,https://www.ccf.org.ph/message/looking-forward-to-glory-am/,https://www.ccf.org.ph/message/looking-forward-to-glory-am/,27934,2023-10-30T09:16:32+00:00,Looking Forward To Glory - AM - Christ's Commission Fellowship,334,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/looking-forward-to-glory-pm-runthrough/,https://www.ccf.org.ph/message/looking-forward-to-glory-pm-runthrough/,https://www.ccf.org.ph/message/looking-forward-to-glory-pm-runthrough/,28804,2023-11-04T00:37:22+00:00,Looking Forward To Glory - PM - Runthrough - Christ's Commission Fellowship,314,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/looking-forward-to-glory-pm/,https://www.ccf.org.ph/message/looking-forward-to-glory-pm/,https://www.ccf.org.ph/message/looking-forward-to-glory-pm/,27935,2023-10-30T09:16:58+00:00,Looking Forward To Glory - PM - Christ's Commission Fellowship,383,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-difficult-people-2/,https://www.ccf.org.ph/message/love-difficult-people-2/,https://www.ccf.org.ph/message/love-difficult-people-2/,16464,2020-02-17T01:00:53+00:00,Love Difficult People - Christ's Commission Fellowship,101,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-difficult-people/,https://www.ccf.org.ph/message/love-difficult-people/,https://www.ccf.org.ph/message/love-difficult-people/,16462,2020-02-17T01:00:03+00:00,Love Difficult People - Christ's Commission Fellowship,101,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fervently-am-runthrough/,https://www.ccf.org.ph/message/love-fervently-am-runthrough/,https://www.ccf.org.ph/message/love-fervently-am-runthrough/,32935,2024-03-06T02:52:50+00:00,Love Fervently - AM - Runthrough - Christ's Commission Fellowship,420,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fervently-am/,https://www.ccf.org.ph/message/love-fervently-am/,https://www.ccf.org.ph/message/love-fervently-am/,32911,2024-03-03T16:01:03+00:00,Love Fervently - AM - Christ's Commission Fellowship,242,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fervently-pm-runthrough/,https://www.ccf.org.ph/message/love-fervently-pm-runthrough/,https://www.ccf.org.ph/message/love-fervently-pm-runthrough/,32936,2024-03-06T02:53:26+00:00,Love Fervently - PM - Runthrough - Christ's Commission Fellowship,479,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fervently-pm/,https://www.ccf.org.ph/message/love-fervently-pm/,https://www.ccf.org.ph/message/love-fervently-pm/,32912,2024-03-03T16:02:11+00:00,Love Fervently - PM - Christ's Commission Fellowship,250,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fully-am/,https://www.ccf.org.ph/message/love-fully-am/,https://www.ccf.org.ph/message/love-fully-am/,27391,2023-10-28T19:34:15+00:00,Love Fully - AM - Christ's Commission Fellowship,384,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-fully-pm/,https://www.ccf.org.ph/message/love-fully-pm/,https://www.ccf.org.ph/message/love-fully-pm/,27390,2023-10-28T19:34:22+00:00,Love Fully - PM - Christ's Commission Fellowship,395,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am-runthrough/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am-runthrough/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am-runthrough/,33487,2024-05-14T11:30:09+00:00,"Love God, Dedicate Your Best - AM - Runthrough - Christ's Commission Fellowship",465,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-am/,33444,2024-05-12T15:18:12+00:00,"Love God, Dedicate Your Best - AM - Christ's Commission Fellowship",283,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm-runthrough/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm-runthrough/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm-runthrough/,33488,2024-05-14T11:30:49+00:00,"Love God, Dedicate Your Best - PM - Runthrough - Christ's Commission Fellowship",585,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm/,https://www.ccf.org.ph/message/love-god-dedicate-your-best-pm/,33446,2024-05-12T15:20:04+00:00,"Love God, Dedicate Your Best - PM - Christ's Commission Fellowship",308,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am-runthrough/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am-runthrough/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am-runthrough/,33365,2024-05-03T06:09:56+00:00,Love God Even When We Fail - AM - Runthrough - Christ's Commission Fellowship,369,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-am/,33313,2024-04-29T03:16:55+00:00,Love God Even When We Fail - AM - Christ's Commission Fellowship,321,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm-runthrough/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm-runthrough/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm-runthrough/,33367,2024-05-03T06:10:23+00:00,Love God Even When We Fail - PM - Runthrough - Christ's Commission Fellowship,440,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm/,https://www.ccf.org.ph/message/love-god-even-when-we-fail-pm/,33314,2024-04-29T03:17:57+00:00,Love God Even When We Fail - PM - Christ's Commission Fellowship,279,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-love-others-am-runthrough/,https://www.ccf.org.ph/message/love-god-love-others-am-runthrough/,https://www.ccf.org.ph/message/love-god-love-others-am-runthrough/,34653,2024-07-30T14:30:05+00:00,"Love God, Love Others - AM - Runthrough - Christ's Commission Fellowship",461,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-love-others-am/,https://www.ccf.org.ph/message/love-god-love-others-am/,https://www.ccf.org.ph/message/love-god-love-others-am/,34629,2024-08-04T15:29:55+00:00,"Love God, Love Others - AM - Christ's Commission Fellowship",259,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-love-others-pm-runthrough/,https://www.ccf.org.ph/message/love-god-love-others-pm-runthrough/,https://www.ccf.org.ph/message/love-god-love-others-pm-runthrough/,34654,2024-07-30T15:09:58+00:00,"Love God, Love Others - PM - Runthrough - Christ's Commission Fellowship",512,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-love-others-pm/,https://www.ccf.org.ph/message/love-god-love-others-pm/,https://www.ccf.org.ph/message/love-god-love-others-pm/,34633,2024-08-04T15:29:31+00:00,"Love God, Love Others - PM - Christ's Commission Fellowship",295,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am-runthrough/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am-runthrough/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am-runthrough/,28753,2023-11-03T16:23:18+00:00,"Love God, With All Your Heart - AM - Runthrough - Christ's Commission Fellowship",313,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-am/,28041,2023-10-30T21:40:12+00:00,Love God With All Your Heart - AM - Christ's Commission Fellowship,319,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm-runthrough/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm-runthrough/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm-runthrough/,28754,2023-11-03T16:23:54+00:00,"Love God, With All Your Heart - PM - Runthrough - Christ's Commission Fellowship",339,1,0,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm/,https://www.ccf.org.ph/message/love-god-with-all-your-heart-pm/,28042,2023-10-30T21:40:25+00:00,Love God With All Your Heart - PM - Christ's Commission Fellowship,324,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-abiding-in-god-am-runthrough/,https://www.ccf.org.ph/message/love-is-abiding-in-god-am-runthrough/,https://www.ccf.org.ph/message/love-is-abiding-in-god-am-runthrough/,32979,2024-03-13T01:28:01+00:00,Love is Abiding in God - AM - Runthrough - Christ's Commission Fellowship,437,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-abiding-in-god-am/,https://www.ccf.org.ph/message/love-is-abiding-in-god-am/,https://www.ccf.org.ph/message/love-is-abiding-in-god-am/,32952,2024-03-11T02:13:07+00:00,Love is Abiding in God - AM - Christ's Commission Fellowship,450,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm-runthrough/,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm-runthrough/,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm-runthrough/,32980,2024-03-13T01:29:21+00:00,Love is Abiding in God - PM - Runthrough - Christ's Commission Fellowship,524,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm/,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm/,https://www.ccf.org.ph/message/love-is-abiding-in-god-pm/,32953,2024-03-11T02:14:13+00:00,Love is Abiding in God - PM - Christ's Commission Fellowship,456,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-action-am-runthrough/,https://www.ccf.org.ph/message/love-is-action-am-runthrough/,https://www.ccf.org.ph/message/love-is-action-am-runthrough/,32852,2024-02-26T01:59:08+00:00,Love Is Action - AM - Runthrough - Christ's Commission Fellowship,422,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-action-am/,https://www.ccf.org.ph/message/love-is-action-am/,https://www.ccf.org.ph/message/love-is-action-am/,32557,2024-02-19T02:23:43+00:00,Love Is Action - AM - Christ's Commission Fellowship,275,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-action-pm-runthrough/,https://www.ccf.org.ph/message/love-is-action-pm-runthrough/,https://www.ccf.org.ph/message/love-is-action-pm-runthrough/,32853,2024-02-26T01:59:15+00:00,Love Is Action - PM - Runthrough - Christ's Commission Fellowship,484,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-action-pm/,https://www.ccf.org.ph/message/love-is-action-pm/,https://www.ccf.org.ph/message/love-is-action-pm/,32558,2024-02-19T02:24:45+00:00,Love Is Action - PM - Christ's Commission Fellowship,319,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-love-does-am/,https://www.ccf.org.ph/message/love-is-love-does-am/,https://www.ccf.org.ph/message/love-is-love-does-am/,24588,2021-04-20T05:36:36+00:00,"Love is, Love does - AM - Christ's Commission Fellowship",103,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-love-does-pm/,https://www.ccf.org.ph/message/love-is-love-does-pm/,https://www.ccf.org.ph/message/love-is-love-does-pm/,24589,2021-04-20T05:37:11+00:00,"Love is, Love Does - PM - Christ's Commission Fellowship",103,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-passionate-am-runthrough/,https://www.ccf.org.ph/message/love-is-passionate-am-runthrough/,https://www.ccf.org.ph/message/love-is-passionate-am-runthrough/,33065,2024-03-27T08:46:12+00:00,Love Is Passionate - AM - Runthrough - Christ's Commission Fellowship,406,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-passionate-am/,https://www.ccf.org.ph/message/love-is-passionate-am/,https://www.ccf.org.ph/message/love-is-passionate-am/,33046,2024-03-25T01:57:41+00:00,Love Is Passionate - AM - Christ's Commission Fellowship,480,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-passionate-pm-runthrough/,https://www.ccf.org.ph/message/love-is-passionate-pm-runthrough/,https://www.ccf.org.ph/message/love-is-passionate-pm-runthrough/,33066,2024-03-27T08:46:37+00:00,Love Is Passionate - PM - Runthrough - Christ's Commission Fellowship,492,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-is-passionate-pm/,https://www.ccf.org.ph/message/love-is-passionate-pm/,https://www.ccf.org.ph/message/love-is-passionate-pm/,33047,2024-03-25T01:59:25+00:00,Love Is Passionate - PM - Christ's Commission Fellowship,564,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-christ-am/,https://www.ccf.org.ph/message/love-like-christ-am/,https://www.ccf.org.ph/message/love-like-christ-am/,24766,2021-04-20T05:35:13+00:00,"When Love is Difficult, Love Like Christ - AM - Christ's Commission Fellowship",124,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-christ-pm/,https://www.ccf.org.ph/message/love-like-christ-pm/,https://www.ccf.org.ph/message/love-like-christ-pm/,24769,2021-04-20T05:35:49+00:00,"When Love is Difficult, Love like Christ - PM - Christ's Commission Fellowship",125,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus-2/,https://www.ccf.org.ph/message/love-like-jesus-2/,https://www.ccf.org.ph/message/love-like-jesus-2/,11166,2017-08-12T06:17:03+00:00,Love Like Jesus - Christ's Commission Fellowship,635,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus-am-runthrough/,https://www.ccf.org.ph/message/love-like-jesus-am-runthrough/,https://www.ccf.org.ph/message/love-like-jesus-am-runthrough/,28747,2023-11-03T16:19:21+00:00,Love Like Jesus - AM - Runthrough - Christ's Commission Fellowship,314,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus-am/,https://www.ccf.org.ph/message/love-like-jesus-am/,https://www.ccf.org.ph/message/love-like-jesus-am/,28050,2023-10-30T21:51:50+00:00,Love Like Jesus - AM - Christ's Commission Fellowship,249,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus-pm-runthrough/,https://www.ccf.org.ph/message/love-like-jesus-pm-runthrough/,https://www.ccf.org.ph/message/love-like-jesus-pm-runthrough/,28748,2023-11-03T16:19:59+00:00,Love Like Jesus - PM - Runthrough - Christ's Commission Fellowship,256,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus-pm/,https://www.ccf.org.ph/message/love-like-jesus-pm/,https://www.ccf.org.ph/message/love-like-jesus-pm/,28049,2023-10-30T21:51:57+00:00,Love Like Jesus - PM - Christ's Commission Fellowship,272,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-like-jesus/,https://www.ccf.org.ph/message/love-like-jesus/,https://www.ccf.org.ph/message/love-like-jesus/,10375,2017-12-28T06:21:42+00:00,Jesus is Love: Love like Him - Christ's Commission Fellowship,709,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-listen-and-obey/,https://www.ccf.org.ph/message/love-listen-and-obey/,https://www.ccf.org.ph/message/love-listen-and-obey/,27073,2023-11-11T11:18:39+00:00,"Love, Listen, and Obey - Christ's Commission Fellowship",472,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-am-runthrough/,https://www.ccf.org.ph/message/love-radically-am-runthrough/,https://www.ccf.org.ph/message/love-radically-am-runthrough/,32878,2024-02-28T01:20:59+00:00,Love Radically - AM - Runthrough - Christ's Commission Fellowship,449,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-am/,https://www.ccf.org.ph/message/love-radically-am/,https://www.ccf.org.ph/message/love-radically-am/,32855,2024-02-26T06:52:35+00:00,Love Radically - AM - Christ's Commission Fellowship,320,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-pm-runthrough/,https://www.ccf.org.ph/message/love-radically-pm-runthrough/,https://www.ccf.org.ph/message/love-radically-pm-runthrough/,32879,2024-02-28T01:21:20+00:00,Love Radically - PM - Runthrough - Christ's Commission Fellowship,550,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-pm/,https://www.ccf.org.ph/message/love-radically-pm/,https://www.ccf.org.ph/message/love-radically-pm/,32856,2024-02-26T06:52:32+00:00,Love Radically - PM - Christ's Commission Fellowship,346,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-serve-others-2/,https://www.ccf.org.ph/message/love-radically-serve-others-2/,https://www.ccf.org.ph/message/love-radically-serve-others-2/,11709,2017-06-13T07:40:56+00:00,Love Radically: Serve Others - Christ's Commission Fellowship,162,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-radically-serve-others/,https://www.ccf.org.ph/message/love-radically-serve-others/,https://www.ccf.org.ph/message/love-radically-serve-others/,11707,2017-08-12T06:24:02+00:00,Love Radically: Serve Others - Christ's Commission Fellowship,698,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-rediscovered-am/,https://www.ccf.org.ph/message/love-rediscovered-am/,https://www.ccf.org.ph/message/love-rediscovered-am/,32426,2024-02-12T01:06:34+00:00,Love: Rediscovered - AM - Christ's Commission Fellowship,415,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-am-runthrough/,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-am-runthrough/,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-am-runthrough/,32500,2024-02-14T01:23:52+00:00,Love Rediscovered: Be Known By Love - AM - Runthrough - Christ's Commission Fellowship,484,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-pm-runthrough/,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-pm-runthrough/,https://www.ccf.org.ph/message/love-rediscovered-be-known-by-love-pm-runthrough/,32501,2024-02-14T01:24:16+00:00,Love Rediscovered: Be Known By Love - PM - Runthrough - Christ's Commission Fellowship,561,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-rediscovered-pm/,https://www.ccf.org.ph/message/love-rediscovered-pm/,https://www.ccf.org.ph/message/love-rediscovered-pm/,32427,2024-02-12T01:06:25+00:00,Love: Rediscovered - PM - Christ's Commission Fellowship,479,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-speaks-truth-love-2/,https://www.ccf.org.ph/message/love-speaks-truth-love-2/,https://www.ccf.org.ph/message/love-speaks-truth-love-2/,16485,2020-05-13T03:44:20+00:00,Love Speaks Truth in Love - Christ's Commission Fellowship,105,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-speaks-truth-love/,https://www.ccf.org.ph/message/love-speaks-truth-love/,https://www.ccf.org.ph/message/love-speaks-truth-love/,16484,2020-02-24T01:00:48+00:00,Love Speaks Truth in Love - Christ's Commission Fellowship,105,1,1,0,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-the-unlovable-am-runthrough/,https://www.ccf.org.ph/message/love-the-unlovable-am-runthrough/,https://www.ccf.org.ph/message/love-the-unlovable-am-runthrough/,28745,2023-11-03T16:17:51+00:00,Love The Unlovable - AM - Runthrough - Christ's Commission Fellowship,345,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-the-unlovable-am/,https://www.ccf.org.ph/message/love-the-unlovable-am/,https://www.ccf.org.ph/message/love-the-unlovable-am/,28055,2023-10-30T22:04:24+00:00,Love The Unlovable - AM - Christ's Commission Fellowship,341,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-the-unlovable-pm-runthrough/,https://www.ccf.org.ph/message/love-the-unlovable-pm-runthrough/,https://www.ccf.org.ph/message/love-the-unlovable-pm-runthrough/,28746,2023-11-03T16:18:38+00:00,Love The Unlovable - PM - Runthrough - Christ's Commission Fellowship,345,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-the-unlovable-pm/,https://www.ccf.org.ph/message/love-the-unlovable-pm/,https://www.ccf.org.ph/message/love-the-unlovable-pm/,28054,2023-10-30T22:04:39+00:00,Love The Unlovable - PM - Christ's Commission Fellowship,317,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-through-discipline-am-runthrough/,https://www.ccf.org.ph/message/love-through-discipline-am-runthrough/,https://www.ccf.org.ph/message/love-through-discipline-am-runthrough/,33025,2024-03-21T10:44:45+00:00,Love Through Discipline - AM - Runthrough - Christ's Commission Fellowship,455,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-through-discipline-am/,https://www.ccf.org.ph/message/love-through-discipline-am/,https://www.ccf.org.ph/message/love-through-discipline-am/,32995,2024-03-18T02:14:12+00:00,Love Through Discipline - AM - Christ's Commission Fellowship,346,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-through-discipline-pm-runthrough/,https://www.ccf.org.ph/message/love-through-discipline-pm-runthrough/,https://www.ccf.org.ph/message/love-through-discipline-pm-runthrough/,33026,2024-03-21T10:45:26+00:00,Love Through Discipline - PM - Runthrough - Christ's Commission Fellowship,527,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/love-through-discipline-pm/,https://www.ccf.org.ph/message/love-through-discipline-pm/,https://www.ccf.org.ph/message/love-through-discipline-pm/,32996,2024-03-18T02:16:34+00:00,Love Through Discipline - PM - Christ's Commission Fellowship,359,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-difference-am-runthrough/,https://www.ccf.org.ph/message/make-a-difference-am-runthrough/,https://www.ccf.org.ph/message/make-a-difference-am-runthrough/,34526,2024-07-16T16:16:58+00:00,Make A Difference! - AM - Runthrough - Christ's Commission Fellowship,472,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-difference-am/,https://www.ccf.org.ph/message/make-a-difference-am/,https://www.ccf.org.ph/message/make-a-difference-am/,34491,2024-07-27T05:48:20+00:00,Make A Difference! - AM - Christ's Commission Fellowship,291,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-difference-pm-runthrough/,https://www.ccf.org.ph/message/make-a-difference-pm-runthrough/,https://www.ccf.org.ph/message/make-a-difference-pm-runthrough/,34527,2024-07-16T16:17:29+00:00,Make A Difference! - PM - Runthrough - Christ's Commission Fellowship,515,1,1,1,0,2,2,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-difference-pm/,https://www.ccf.org.ph/message/make-a-difference-pm/,https://www.ccf.org.ph/message/make-a-difference-pm/,34490,2024-07-27T05:47:31+00:00,Make A Difference! - PM - Christ's Commission Fellowship,324,1,1,1,0,2,0,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-stand-for-jesus-am-runthrough/,https://www.ccf.org.ph/message/make-a-stand-for-jesus-am-runthrough/,https://www.ccf.org.ph/message/make-a-stand-for-jesus-am-runthrough/,28719,2023-11-03T15:53:44+00:00,Make A Stand For Jesus - AM - Runthrough - Christ's Commission Fellowship,357,1,1,1,0,2,1,,
200,sermon,sermon-sitemap,https://www.ccf.org.ph/message/make-a-stand-for-jesus-pm-runthrough/,https://www.ccf.org.ph/message/make-a-stand-for-jesus-pm-runthrough/,https://www.ccf.org.ph/message/make-a-stand-for-jesus-pm-runthrough/,28716,2023-11-03T15:54:24+00:00,Make A Stand For Jesus - PM - Runthrough - Christ's Commission Fellowship,377,1,1,1,0,2,1,,
